"USAF","WBAN","NAME","CTRY","STATE","ICAO","LAT","LON","ELEV","BEGIN","END"
361030,99999,"TOORA-HEM","RS","","",52.467,96.1,920,1957,2015
361040,99999,"SARYG-SEP","RS","","",51.483,95.583,705.8,1957,2015
361520,99999,"SEMIJARKA","KZ","","",50.867,78.35,149,1948,2015
361770,99999,"SEMIPALATINSK","KZ","","",50.417,80.3,196,1932,2015
362080,99999,"LENINOGORSK","KZ","","",50.333,83.55,811,1959,2015
362290,99999,"UST'- KOKSA","RS","","",50.283,85.617,978,1960,2015
362590,99999,"KOSH-AGACH","RS","","",50.017,88.683,1759,1957,2015
362780,99999,"MUGUR-AKSY","RS","","",50.383,90.433,1850,1963,2015
363070,99999,"ERZIN","RS","","",50.25,95.167,1100,1959,2015
363970,99999,"ZHANGIZTOBE","KZ","","",49.217,81.217,455,1948,2015
364280,99999,"ULKEN NARYN","KZ","","",49.2,84.517,401,1953,2015
365350,99999,"KOKPEKTY","KZ","","",48.75,82.367,512,1948,2015
366390,99999,"URZHAR","KZ","","",47.117,81.617,491,1953,2015
366860,99999,"ALGAZY OSTROV","KZ","","",46.55,76.867,349,1963,2015
368210,99999,"BAKANAS","KZ","","",44.833,76.267,396,1959,2015
368590,99999,"ZHARKENT","KZ","","",44.167,80.067,645,1946,2015
368640,99999,"OTAR","KZ","","",43.533,75.25,743,1953,2015
368700,99999,"ALMATY","KZ","","",43.233,76.933,851,1932,2015
369110,99999,"TOKMAK","KG","","",42.833,75.283,817,1959,2015
369740,99999,"NARYN","KG","","",41.433,76,2041,1937,2015
369820,99999,"TIAN-SHAN'","KG","","",41.883,78.233,3639,1959,2015
370010,99999,"VITYAZEVO","RS","","URKA",45.002,37.347,53,1959,2015
370040,99999,"GELENDZHIK","RS","","",44.567,38.083,27,1959,2015
370180,99999,"TUAPSE","RS","","",44.1,39.033,95,1936,2015
370210,99999,"MAJKOP","RS","","URKM",44.617,40.083,220,1961,2015
370310,99999,"ARMAVIR","RS","","",44.983,41.117,159,1932,2015
370360,99999,"NEVINNOMYSSK","RS","","",44.633,41.967,343,1948,2015
370540,99999,"MINERALNYYE VODY","RS","","URMM",44.225,43.082,321.3,1955,2015
370580,99999,"GEORGIEVSK","RS","","",44.15,43.467,302,1959,2015
370610,99999,"BUDENNOVSK","RS","","",44.783,44.133,136,1948,2015
370750,99999,"BAZHIGAN","RS","","",44.55,45.683,16,1959,2015
370850,99999,"KOCUBEJ","RS","","",44.4,46.55,-21,1959,2015
371630,99999,"KIZLJAR","RS","","",43.833,46.717,-5,1959,2015
371710,99999,"SOCHI","RS","","URSS",43.45,39.957,27.1,1959,2015
371930,99999,"TEBERDA","RS","","",43.45,41.733,1325,1936,2015
372120,99999,"NALCHIK","RS","","URMN",43.513,43.637,445.3,1948,2015
372280,99999,"VLADIKAVKAZ","RS","","URMO",43.033,44.683,703,1932,2015
372350,99999,"GROZNYJ","RS","","",43.25,45.717,163,1948,2015
372440,99999,"GUDERMES","RS","","",43.35,46.117,75,1961,2015
372790,99999,"ZUGDIDI","GG","","",42.517,41.883,118,1959,2015
373080,99999,"AMBROLAURI","GG","","",42.517,43.133,544,1969,2015
373790,99999,"POTI","GG","","",42.133,41.7,1,1932,2015
373950,99999,"KUTAISI","GG","","",42.267,42.633,114,1936,2015
374030,99999,"SACHKHERE","GG","","",42.35,43.417,455,1959,2015
374090,99999,"MTA-SABUETI","GG","","",42.033,43.483,1245,1959,2015
374320,99999,"PASANAURI","GG","","",42.35,44.7,1070,1936,2015
374370,99999,"DUSETI","GG","","",42.083,44.7,902,1959,2015
374630,99999,"GUNIB","RS","","",42.4,46.967,1399,1959,2015
374700,99999,"DERBENT","RS","","",42.067,48.3,-18,1959,2015
374720,99999,"MAHACHKALA","RS","","",43,47.5,-18.6,1932,2015
374730,99999,"IZBERG","RS","","",42.533,47.917,-21,1959,2015
374810,99999,"KOBULETI","GG","","",41.867,41.767,7,1960,2015
374840,99999,"BATUMI","GG","","UGSB",41.61,41.6,32,1932,2015
375140,99999,"AKHALTSIKHE","GG","","",41.65,43,989,1959,2015
375310,99999,"GORI","GG","","",41.983,44.117,609,1959,2015
375490,99999,"TBILISI / LOCHINI AIRPORT","GG","","UGGG",41.75,44.767,427,1959,2015
375530,99999,"TELAVI","GG","","",41.933,45.383,542,1959,2015
375750,99999,"ZAKATALA","AJ","","UBBY",41.667,46.65,490,1948,2015
376210,99999,"BOLNISI","GG","","",41.45,44.55,534,1959,2015
376390,99999,"AGSTAPHA AIRPORT","AJ","","",41.133,45.417,333,1955,2015
376610,99999,"SHAKI","AJ","","",41.217,47.167,641,1959,2015
376630,99999,"AHTY","RS","","",41.467,47.75,1015,1959,2015
376730,99999,"KHACHMAZ AERODROME","AJ","","",41.417,48.883,27,1959,2015
376750,99999,"GUBA","AJ","","",41.367,48.517,552,1959,2015
376820,99999,"AMASIA","AM","","",40.95,43.783,1866,1959,2015
376990,99999,"APARAN","AM","","",40.533,44.383,1892,1959,2015
377040,99999,"VANADZOR","AM","","",40.817,44.5,1379,1959,2015
377110,99999,"IDJEVAN","AM","","",40.867,45.15,733,1959,2015
377290,99999,"GADABAY","AJ","","",40.683,45.817,1476,1959,2015
377350,99999,"GANDJA","AJ","","",40.717,46.417,311,1932,2015
377400,99999,"QABALA","AJ","","",40.983,47.867,682,1959,2015
377470,99999,"EVLAKH AIRPORT","AJ","","",40.617,47.15,15,1959,2015
377490,99999,"GOYCHAY","AJ","","",40.65,47.75,95,1959,2015
377530,99999,"ALTIAGACH","AJ","","",40.867,48.933,1082,1959,2015
377560,99999,"MARAZA","AJ","","",40.533,48.933,755,1959,2015
377590,99999,"SHAMAKHY","AJ","","",40.633,48.633,892,1959,2015
377870,99999,"ARMAVIR","AM","","",40.133,44.05,865,1959,2015
377920,99999,"HRAZDAN","AM","","",40.483,44.75,1761,1959,2015
378010,99999,"GAVAR","AM","","",40.35,45.133,1962,1959,2015
378440,99999,"KURDAMIR","AJ","","",40.333,48.167,4,1959,2015
378490,99999,"GAZIMAMMAD AERODROME","AJ","","",40.017,48.917,-5,1959,2015
378500,99999,"BAKU (OBSERVATORY)","AJ","","",40.35,49.833,5,1932,2015
378600,99999,"MASHTAGA","AJ","","",40.533,50,28,1959,2015
378640,99999,"HEYDAR ALIYEV","AJ","","UBBB",40.468,50.047,3,1959,2015
378970,99999,"SISIAN","AM","","",39.533,46.017,1581,1959,2015
379050,99999,"BEYLAGAN AERODROME","AJ","","",39.767,47.75,71,1959,2015
379130,99999,"SALYAN","AJ","","",39.583,48.967,-21,1959,2015
379230,99999,"ALAT","AJ","","",39.967,49.4,-16,1959,2015
379250,99999,"NEFTCHALA","AJ","","",39.4,49.25,-24,1960,2015
379590,99999,"KAPAN","AM","","",39.2,46.433,706,1959,2015
379720,99999,"BILASUVAR","AJ","","",39.467,48.55,3,1946,2015
379780,99999,"GYOYTAPA","AJ","","",39.7,48.6,4,1959,2015
379850,99999,"LANKARAN","AJ","","UBBL",38.733,48.833,-12,1932,2015
379890,99999,"ASTARA","AJ","","",38.45,48.883,-22,1936,2015
380010,99999,"AKTAU","KZ","","UATE",43.86,51.092,22.3,1932,2015
380620,99999,"KZYL-ORDA","KZ","","UAOO",44.767,65.533,129,1932,2015
380690,99999,"SHIELI","KZ","","",44.167,66.75,153,1948,2015
381110,99999,"SEVCENKO","KZ","","",43.583,51.083,15,1960,2015
381410,99999,"JASLYK","UZ","","",43.883,57.517,128,1974,2015
381490,99999,"KUNGRAD","UZ","","",43.083,58.933,64,1948,2015
381780,99999,"AK-BAJTAL","UZ","","",43.15,64.333,234,1957,2015
381960,99999,"ASHCHYSAI","KZ","","",43.55,68.9,822,1961,2015
381980,99999,"TURKESTAN","KZ","","",43.267,68.217,207,1932,2015
382010,99999,"CULAKKURGAN","KZ","","",43.8,69.2,481,1960,2015
382220,99999,"TOLE BI","KZ","","",43.7,73.783,456,1959,2015
382320,99999,"AKKUDUK","KZ","","",42.967,54.117,78,1957,2015
382620,99999,"CHIMBAJ","UZ","","",42.95,59.817,66,1932,2015
382640,99999,"NUKUS","UZ","","",42.45,59.617,77,1959,2015
382670,99999,"KENEURGENCH","TX","","",42.3,59.133,71,1959,2015
383280,99999,"SHYMKENT","KZ","","UAII",42.364,69.479,422.1,1948,2015
383340,99999,"AUL TURARA RYSKULOVA","KZ","","",42.483,70.3,808,1959,2015
383410,99999,"TARAZ","KZ","","",42.85,71.3,652,1948,2015
383430,99999,"KULAN","KZ","","",42.95,72.75,683,1959,2015
383450,99999,"TALAS","KG","","",42.517,72.217,1218,1948,2015
383530,99999,"BISHKEK","KG","","",42.85,74.533,760,1946,2015
383880,99999,"EKEZHE","TX","","",41.033,57.767,62,1959,2015
383920,99999,"DASHKHOVUZ","TX","","",41.833,59.983,87,1948,2015
383960,99999,"URGENCH","UZ","","",41.567,60.567,101,1948,2015
384030,99999,"BUZAUBAJ","UZ","","",41.75,62.467,98,1960,2015
384130,99999,"TAMDY-BULAK","UZ","","UTSM",41.733,64.617,238,1959,2015
384390,99999,"SHARDARA","KZ","","",41.367,68,275,1973,2015
384570,99999,"YUZHNY","UZ","","UTTT",41.258,69.281,431.9,1932,2015
384620,99999,"PSKEM","UZ","","",41.9,70.367,1258,1960,2015
384750,99999,"ANDIZHAN AIRPORT","UZ","","UTFA",40.733,72.333,477,1959,2015
385070,99999,"TURKMENBASHI","TX","","",40.033,52.983,90,1932,2015
385110,99999,"CHAGYL","TX","","",40.783,55.333,115,1957,2015
385450,99999,"DARGANATA","TX","","",40.467,62.283,142,1948,2015
385650,99999,"NURATA","UZ","","",40.55,65.683,485,1948,2015
385670,99999,"NAVOI","UZ","","UTSA",40.133,65.35,341,1960,2015
385790,99999,"DZIZAK","UZ","","UTED",40.117,67.833,345,1948,2015
385830,99999,"SYR-DAR'JA","UZ","","",40.817,68.683,264,1960,2015
385990,99999,"KHUDJANT","TI","","",40.217,69.733,427,1936,2015
386060,99999,"KOKAND","UZ","","",40.55,70.95,499,1959,2015
386110,99999,"NAMANGAN","UZ","","UTFN",40.983,71.583,474,1948,2015
386130,99999,"DZHALAL-ABAD","KG","","",40.917,72.95,765,1957,2015
386180,99999,"FERGANA AIRPORT","UZ","","UTFF",40.367,71.75,603.5,1948,2015
386470,99999,"GAZANDZHYK","TX","","",39.25,55.517,31,1959,2015
386560,99999,"ERBENT","TX","","",39.317,58.6,87,1959,2015
386830,99999,"BUHARA","UZ","","",39.717,64.617,226,1936,2015
386870,99999,"CHARDZHEV","TX","","",39.083,63.6,190,1948,2015
386960,99999,"SAMARKAND","UZ","","UTSS",39.701,66.984,677.9,1948,2015
387050,99999,"PENDZHIKENT","TI","","",39.5,67.6,1015,1960,2015
387130,99999,"URA-TYUBE","TI","","",39.9,68.983,1005,1960,2015
387150,99999,"SHAHRISTANSKIJ PEREVAL","TI","","",39.567,68.583,3143,1961,2015
387180,99999,"ISKANDERKUL","TI","","",39.1,68.383,2204,1975,2015
387190,99999,"ANZQBSKIJ PEREVAL","TI","","",39.083,68.867,3373,1961,2015
387250,99999,"MADRUSHKAT","TI","","",39.433,69.667,2234,1959,2015
387340,99999,"DEHAVZ","TI","","",39.45,70.2,2561,1975,2015
387440,99999,"LAHSH","TI","","",39.283,71.867,1198,1973,2015
387500,99999,"ESENGULY","TX","","",37.467,53.967,-22,1932,2015
387550,99999,"BYGDAILI","TX","","",38.533,54.3,-1,1960,2015
387630,99999,"GYZYLARBAT","TX","","",38.983,56.283,92,1932,2015
387740,99999,"BAKHERDEN","TX","","",38.433,57.417,159,1959,2015
387990,99999,"UCHADZHY","TX","","",38.083,62.8,185,1953,2015
388060,99999,"BYRDALYK","TX","","",38.467,64.367,212,1959,2015
388120,99999,"KARSHI","UZ","","",38.8,65.717,376,1959,2015
388360,99999,"DUSHANBE","TI","","UTDD",38.543,68.825,784.9,1932,2015
388380,99999,"ISAMBAJ","TI","","",38.05,68.35,563,1960,2015
388440,99999,"SANGLOK","TI","","",38.25,69.233,2239,1973,2015
388470,99999,"DANGARA","TI","","",38.1,69.317,660,1959,2015
388510,99999,"RASHT","TI","","",39,70.3,1316,1959,2015
388560,99999,"DARVAZ","TI","","",38.467,70.883,1288,1959,2015
388690,99999,"IHRT","TI","","",38.167,72.633,3276,1959,2015
388750,99999,"KARAKUL","TI","","",39.017,73.55,3940,1957,2015
388780,99999,"MURGAB","TI","","",38.167,73.967,3576,1959,2015
388800,99999,"ASHGABAT","TX","","UTAA",37.987,58.361,210.9,1932,2015
388860,99999,"TEDZHEN","TX","","",37.383,60.517,186,1948,2015
388950,99999,"BAJRAMALY","TX","","",37.6,62.183,240,1937,2015
389110,99999,"KERKI","TX","","",37.833,65.2,240,1932,2015
389150,99999,"CARSANGA","TX","","",37.517,66.017,265,1959,2015
389270,99999,"TERMEZ","UZ","","UTST",37.287,67.31,313,1948,2015
389330,99999,"KURGAN-TYUBE","TI","","",37.817,68.783,429,1960,2015
389440,99999,"PARKHAR","TI","","",37.483,69.383,448,1959,2015
389470,99999,"PYANDJ","TI","","",37.233,69.083,363,1948,2015
389540,99999,"KHOROG","TI","","",37.5,71.5,2077,1957,2015
389570,99999,"ISHKASHIM","TI","","",36.717,71.6,2523,1959,2015
389660,99999,"SAJMAK","TI","","",37.533,74.833,3840,1960,2015
389740,99999,"SARAGT","TX","","",36.533,61.217,275,1946,2015
389870,99999,"GYSHGY","TX","","",35.283,62.35,625,1932,2015
400010,99999,"KAMISHLY","SY","","OSKL",37.021,41.191,451.1,1950,2015
400070,99999,"ALEPPO INTL","SY","","OSAP",36.181,37.224,388.9,1937,2015
400220,99999,"LATTAKIA","SY","","",35.533,35.767,7,1937,2015
400250,99999,"BASSEL AL ASSAD INTL","SY","","OSLK",35.401,35.949,47.9,1950,2015
400300,99999,"HAMA","SY","","",35.117,36.75,303,1957,2015
400390,99999,"RAQQA","SY","","",35.933,39.017,246,1960,2015
400610,99999,"PALMYRA","SY","","OSPR",34.557,38.317,402.9,1937,2015
400660,99999,"SAFITA","SY","","",34.817,36.133,359,1963,2015
400800,99999,"DAMASCUS INTL","SY","","OSDI",33.412,36.516,615.7,1937,2015
401000,99999,"RAFIC HARIRI INTL","LE","","OLBA",33.821,35.488,26.5,1932,2015
401010,99999,"HOUCHE-AL-OUMARA","LE","","",33.817,35.85,920,1949,2015
401030,99999,"TRIPOLI","LE","","",34.45,35.8,5,1937,2015
401530,99999,"HAR-KNAAN (ZEFAT)","IS","","",32.967,35.5,934,1950,2015
401550,99999,"HAIFA","IS","","LLHA",32.809,35.043,8.5,1949,2015
401790,99999,"BET DAGAN","IS","","",32,34.817,35,1979,2015
401800,99999,"BEN GURION","IS","","LLBG",32.011,34.887,41.1,1943,2015
402500,99999,"H4","JO","","OJHR",32.539,38.195,685.8,1963,2015
402550,99999,"IRBID (MET)","JO","","OJBD",32.55,35.85,619,1978,2015
402600,99999,"PRINCE HASAN","JO","","OJHF",32.161,37.149,676.7,1964,2015
402650,99999,"KING HUSSEIN","JO","","OJMF",32.356,36.259,682.8,1953,2015
402700,99999,"MARKA INTL","JO","","OJAM",31.973,35.992,778.8,1949,2015
403100,99999,"MA'AN","JO","","OJMN",30.167,35.783,1069,1961,2015
403560,99999,"TURAIF","SA","","OETR",31.693,38.731,854.4,1951,2015
403570,99999,"ARAR","SA","","OERR",30.907,41.138,552.6,1951,2015
406020,99999,"RABIAH","IZ","","",36.8,42.1,382,1974,2015
406050,99999,"ZAKHO","IZ","","",37.133,42.717,442,1976,2015
406080,99999,"MOSUL","IZ","","ORBM",36.306,43.147,216.1,1937,2015
406110,99999,"SALLAHDEEN","IZ","","",36.383,44.2,1088,1973,2015
406210,99999,"KIRKUK AB","IZ","","ORKK",35.469,44.349,323.4,1937,2015
406230,99999,"SULYMANIYAH","IZ","","",35.55,45.45,853,1973,2015
406290,99999,"ANAH","IZ","","",34.367,41.95,150,1973,2015
406340,99999,"HADITHAH","IZ","","",34.133,42.35,140,1937,2015
406370,99999,"KHANAQIN","IZ","","",34.35,45.383,202,1937,2015
406420,99999,"RUTBAH","IZ","","",33.033,40.283,615,1937,2015
406500,99999,"BAGHDAD INTL AIRPORT","IZ","","ORBI",33.267,44.233,34.7,1937,2015
406560,99999,"KERBELA","IZ","","",32.567,44.05,29,1976,2015
406580,99999,"NUKHEB","IZ","","",32.033,42.283,305,1949,2015
406650,99999,"KUT-AL-HAI","IZ","","",32.133,46.033,15,1949,2015
406700,99999,"NAJAF","IZ","","ORNI",31.95,44.317,32,1963,2015
406720,99999,"DIWANIYA","IZ","","",31.95,44.95,20,1937,2015
406740,99999,"SAMAWA","IZ","","",31.267,45.267,6,1973,2015
406760,99999,"NASIRIYA","IZ","","",31.017,46.233,3,1949,2015
406800,99999,"AMARAH","IZ","","",31.85,47.167,9,1973,2015
406890,99999,"BASRAH INTL","IZ","","ORMM",30.549,47.662,3.4,1937,2015
407030,99999,"KHOY","IR","","OITK",38.427,44.974,1213.4,1973,2015
407060,99999,"TABRIZ INTL","IR","","OITT",38.134,46.235,1359.1,1957,2015
407120,99999,"UROMIYEH","IR","","OITR",37.668,45.069,1324.1,1949,2015
407180,99999,"ANZALI","IR","","",37.467,49.467,-26,1932,2015
407190,99999,"RASHT","IR","","OIGG",37.325,49.606,-12.2,1973,2015
407230,99999,"BOJNORD","IR","","OIMN",37.493,57.308,1079.9,1977,2015
407270,99999,"SAGHEZ","IR","","OITS",36.25,46.267,1493,1973,2015
407290,99999,"ZANJAN","IR","","OITZ",36.774,48.359,1640.4,1973,2015
407310,99999,"GHAZVIN","IR","","OIIK",36.24,50.047,1275.3,1973,2015
407320,99999,"RAMSAR","IR","","OINR",36.91,50.68,-21.3,1973,2015
407360,99999,"BABULSAR","IR","","",36.717,52.65,-21,1949,2015
407380,99999,"GORGAN","IR","","OING",36.909,54.401,-7.3,1973,2015
407390,99999,"SHAHRUD","IR","","",36.417,54.95,1345,1957,2015
407400,99999,"GHUCHAN","IR","","",37.067,58.5,1287,1949,2015
407430,99999,"SABZEVAR","IR","","OIMS",36.168,57.595,908.3,1963,2015
407450,99999,"MASHHAD INTL","IR","","OIMM",36.235,59.641,994.6,1944,2015
407470,99999,"SANANDAJ","IR","","OICS",35.247,47.009,1378.3,1973,2015
407540,99999,"MEHRABAD INTL","IR","","OIII",35.689,51.313,1207.6,1943,2015
407570,99999,"SEMNAN","IR","","OIIS",35.591,53.495,1117.1,1973,2015
407620,99999,"TORBAT-HEYDARIEH","IR","","OIMH",35.267,59.217,1451,1973,2015
407630,99999,"KASHMAR","IR","","",35.2,58.467,1109,1949,2015
407660,99999,"SHAHID ASHRAFI ESFAHANI","IR","","OICC",34.346,47.158,1305.8,1957,2015
407690,99999,"ARAK","IR","","OIHR",34.138,49.847,1661.8,1943,2015
407850,99999,"KASHAN","IR","","OIFK",33.895,51.577,1056.1,1973,2015
407910,99999,"TABAS","IR","","OIMT",33.668,56.893,704.7,1965,2015
407980,99999,"SHAHRE  KORD","IR","","OIFS",32.297,50.842,2049.2,1973,2015
408000,99999,"ESFAHAN SHAHID BEHESHTI INTL","IR","","OIFM",32.751,51.862,1545.9,1948,2015
408090,99999,"BIRJAND","IR","","OIMB",32.898,59.266,1509.4,1963,2015
408110,99999,"AHWAZ","IR","","OIAW",31.337,48.762,20.1,1973,2015
408120,99999,"SHAHID ASYAEE","IR","","OIAI",32.002,49.271,361.8,1973,2015
408180,99999,"ABADEH","IR","","OISA",31.183,52.667,2004,1977,2015
408210,99999,"YAZD SHAHID SADOOGHI","IR","","OIYY",31.905,54.277,1235.7,1957,2015
408290,99999,"ZABOL","IR","","OIZB",31.098,61.544,496.2,1966,2015
408310,99999,"ABADAN","IR","","OIAA",30.371,48.228,3,1943,2015
408330,99999,"AGHAJARI","IR","","OIAG",30.745,49.676,26.8,1973,2015
408350,99999,"GACHSARAN","IR","","OIAH",30.338,50.828,729.7,1973,2015
408410,99999,"KERMAN","IR","","OIKK",30.274,56.951,1748.3,1957,2015
409110,99999,"MAZAR I SHARIF","AF","","OAMS",36.707,67.21,391.4,1973,2015
409380,99999,"HERAT","AF","","OAHR",34.21,62.228,977.2,1973,2015
409480,99999,"KABUL INTL","AF","","OAKB",34.566,69.212,1791.3,1957,2015
415080,99999,"DIR","PK","","",35.2,71.85,1370,1980,2015
415150,99999,"DROSH","PK","","",35.567,71.783,1465,1944,2015
415160,99999,"GILGIT","PK","","OPGT",35.919,74.334,1457.2,1973,2015
415170,99999,"SKARDU","PK","","OPSD",35.336,75.536,2316.5,1944,2015
415300,99999,"PESHAWAR","PK","","",34.017,71.583,360,1944,2015
415330,99999,"RISALPUR","PK","","OPRS",34.081,71.973,320,1973,2015
415350,99999,"KAKUL","PK","","",34.183,73.25,1309,1973,2015
415600,99999,"PARACHINAR","PK","","",33.867,70.083,1726,1944,2015
415640,99999,"KOHAT","PK","","",33.567,71.433,513,1973,2015
415650,99999,"CHERAT","PK","","",33.817,71.883,1372,1944,2015
415710,99999,"CHAKLALA","PK","","OPRN",33.617,73.099,508.4,1944,2015
415730,99999,"MURREE","PK","","",33.917,73.383,2127,1944,2015
415920,99999,"MIANWALI","PK","","OPMI",32.563,71.571,210.3,1944,2015
415940,99999,"SARGODHA","PK","","OPSR",32.05,72.667,188,1973,2015
415980,99999,"JHELUM","PK","","",32.933,73.717,234,1973,2015
416000,99999,"SIALKOT","PK","","OPST",32.5,74.533,256,1944,2015
416200,99999,"ZHOB","PK","","OPZB",31.358,69.464,1417.3,1944,2015
416240,99999,"D I KHAN","PK","","OPDI",31.909,70.897,181.1,1944,2015
416400,99999,"LAHORE CITY","PK","","OPLH",31.55,74.333,215,1944,2015
416410,99999,"ALLAMA IQBAL INTL","PK","","OPLA",31.522,74.404,217,1976,2015
416600,99999,"QUETTA","PK","","OPQT",30.251,66.938,1600.2,1944,2015
416610,99999,"QUETTA (SHEIKH MANDA)","PK","","",30.267,66.917,1621,1973,2015
416720,99999,"RAFIQUI","PK","","",30.783,72.2,150,1975,2015
416750,99999,"MULTAN INTL","PK","","OPMT",30.203,71.419,121.9,1944,2015
420270,99999,"SRINAGAR","IN","","",34.083,74.833,1587,1973,2015
420710,99999,"AMRITSAR","IN","","VIAR",31.71,74.797,230.4,1973,2015
421010,99999,"PATIALA","IN","","",30.333,76.467,251,1973,2015
421030,99999,"AMBALA","IN","","",30.383,76.767,272,1944,2015
421110,99999,"DEHRADUN","IN","","",30.317,78.033,682,1944,2015
442070,99999,"HATGAL","MG","","",50.433,100.15,1668,1963,2015
442120,99999,"ULAANGOM","MG","","",49.8,92.083,939,1957,2015
442140,99999,"ULGI","MG","","",48.933,89.933,1715,1959,2015
442150,99999,"OMNO-GOBI","MG","","",49.017,91.717,1590,1973,2015
442160,99999,"HUNHATAOORTOO","MG","","",48.817,93.1,1051,1975,2015
442170,99999,"TOLBO","MG","","",48.417,90.3,2101,1973,2015
442180,99999,"HOVD","MG","","",48.017,91.567,1405,1956,2015
442190,99999,"URGAMAL","MG","","",48.517,94.3,1263,1975,2015
442210,99999,"GANDAN HURYEE","MG","","",49.65,95.783,1421,1973,2015
442240,99999,"TSETSEN UUL","MG","","",48.767,96,1928,1975,2015
442250,99999,"TOSONTSENGEL","MG","","ZMTL",48.733,98.2,1723,1969,2015
442290,99999,"TARIAT","MG","","",48.083,99.55,2041,1973,2015
442310,99999,"MUREN","MG","","",49.633,100.167,1283,1956,2015
442320,99999,"HUTAG","MG","","",49.383,102.7,938,1963,2015
442360,99999,"NAME AND LOC UNKN","MG","","",48.85,103.517,-999,1973,2015
442390,99999,"BULGAN","MG","","",48.8,103.55,1208,1956,2015
442400,99999,"BATA SUMBER","MG","","",48.417,106.717,630,1969,2015
442410,99999,"BARUUNHARAA","MG","","",48.917,106.067,807,1956,2015
442420,99999,"HADATYN","MG","","",49.45,107.2,762,1973,2015
442430,99999,"ULYGAIIN DUGANG","MG","","",49.833,107.733,883,1973,2015
442450,99999,"DZUUNHARAA","MG","","",48.867,106.467,895,1974,2015
442540,99999,"TATAAL","MG","","",48.85,111.45,994,1963,2015
442570,99999,"BINDER","MG","","",48.617,110.6,747,1956,2015
442590,99999,"CHOIBALSAN","MG","","",48.083,114.55,747,1956,2015
442640,99999,"BULGAN","MG","","",46.083,91.533,1190,1975,2015
442650,99999,"BAITAG","MG","","",46.117,91.467,1186,1963,2015
442660,99999,"TONHIL","MG","","",46.317,93.9,2095,1973,2015
442720,99999,"ULIASTAI","MG","","",47.75,96.85,1759,1956,2015
442770,99999,"ALTAI","MG","","",46.4,96.25,2181,1956,2015
442820,99999,"TSETSERLEG","MG","","",47.45,101.467,1691,1956,2015
442840,99999,"GALUUT","MG","","",46.7,100.133,2126,1957,2015
442850,99999,"HUJIRT","MG","","",46.9,102.767,1662,1958,2015
442860,99999,"BAT OLDZIY BUND","MG","","",46.967,103.8,1358,1973,2015
442870,99999,"BAYANHONGOR","MG","","",46.133,100.683,1859,1963,2015
442880,99999,"ARVAIHEER","MG","","",46.267,102.783,1813,1956,2015
442900,99999,"LUNG","MG","","",47.867,105.25,1530,1956,2015
442920,99999,"CHINGGIS KHAAN INTL","MG","","ZMUB",47.843,106.767,1330.1,1956,2015
442940,99999,"MAANTI","MG","","",47.3,107.483,1430,1956,2015
442970,99999,"DELGERTSGOT","MG","","",46.117,106.383,1405,1974,2015
442980,99999,"CHOIR","MG","","",46.45,108.217,1286,1956,2015
443020,99999,"BAYAN-OVOO","MG","","",47.783,112.117,926,1969,2015
443040,99999,"UNDERKHAAN","MG","","",47.317,110.633,1033,1956,2015
443050,99999,"BARUUN-URT","MG","","",46.683,113.283,981,1960,2015
